Date,Open,High,Low,Close,Adj Close,Change,Pct Change,Volume,Day VWAP,IV30,IV30 Change,IV30 Pct Change,Call Option Volume,Put Option Volume,Call Open Interest,Put Open Interest
9/1/2015,31.6905,32.222,31.253,31.478,31.478,-0.913,-0.0282,2572884,31.7052,38.471,5.494,0.1666,21740,19489,,
8/31/2015,32.717,33.2205,32.3175,32.391,32.391,-0.5935,-0.018,1946844,32.7852,32.977,1.665,0.0532,15076,13667,,
8/28/2015,33.288,33.35,32.6875,32.9845,32.9845,-0.4135,-0.0124,1941833,32.9072,31.312,0.17,0.0055,23578,16227,,
8/27/2015,33.5995,33.699,32.555,33.398,33.398,0.411,0.0125,2948736,33.1773,31.142,-3.611,-0.1039,23744,19807,,
8/26/2015,32.155,33.124,31.5185,32.987,32.987,2.3635,0.0772,4386985,32.1991,34.753,-7.913,-0.1855,20329,18320,,
8/25/2015,32.3234,32.35,30.5835,30.6235,30.6235,-0.282,-0.0091,3571469,31.7465,42.666,0.219,0.0052,13394,10357,,
8/24/2015,30.03,32.2165,29.6545,30.9055,30.9055,-1.296,-0.0402,6489430,31.2002,42.447,10.833,0.3427,16860,17913,,
8/21/2015,33.552,33.6445,32.1552,32.2015,32.2015,-1.7725,-0.0522,4593970,32.9505,31.614,5.959,0.2323,33862,36740,,
8/20/2015,34.455,34.808,33.764,33.974,33.974,-0.728,-0.021,2889877,34.1979,25.655,3.169,0.1409,36034,19300,,
8/19/2015,34.5055,35.01,34.34,34.702,34.702,0.2655,0.0077,2509697,34.6841,22.486,0.053,0.0024,34988,16681,,
8/18/2015,34.5535,34.7878,34.266,34.4365,34.4365,-0.269,-0.0078,1385544,34.4751,22.433,0.275,0.0124,12796,11161,,
8/17/2015,34.402,34.737,34.153,34.7055,34.7055,0.237,0.0069,1233951,34.4971,22.158,1.653,0.0806,17987,12792,,
8/14/2015,34.202,34.613,34.145,34.4685,34.4685,0.143,0.0042,1379855,34.4345,20.505,-2.092,-0.0926,22419,15356,,
8/13/2015,34.46,34.7015,34.109,34.3255,34.3255,-0.248,-0.0072,1817748,34.4151,22.597,-1.565,-0.0648,30658,16915,,
8/12/2015,34.7245,34.8,34.0255,34.5735,34.5735,0.0585,0.0017,2932328,34.3979,24.162,1.909,0.0858,40234,17564,,
8/11/2015,34.979,35.2,34.216,34.515,34.515,1.358,0.041,5494011,34.6929,22.253,1.365,0.0653,62367,29175,,
8/10/2015,33.3545,33.581,33.0115,33.157,33.157,-0.0625,-0.0019,1722915,33.2038,20.888,-0.831,-0.0383,17905,15745,,
8/7/2015,33.389,33.4398,32.9435,33.2195,33.2195,-0.288,-0.0086,1377152,33.1485,21.719,0.895,0.043,24612,17489,,
8/6/2015,33.6995,33.7375,33.0365,33.5075,33.5075,-0.157,-0.0047,2032984,33.3631,20.824,1.333,0.0684,27019,13642,,
8/5/2015,33.2875,33.9955,33.2791,33.6645,33.6645,0.6005,0.0182,1822387,33.752,19.491,-0.016,-0.0008,35277,16886,,
8/4/2015,33.217,33.4,33.0255,33.064,33.064,-0.172,-0.0052,1309410,33.1577,19.507,0.321,0.0167,22702,8386,,
8/3/2015,32.883,33.3335,32.883,33.236,33.236,0.361,0.011,1567407,33.1322,19.186,-0.344,-0.0176,25474,12361,,
7/31/2015,33.235,33.25,32.86,32.875,32.875,-0.353,-0.0106,1746094,33.0148,19.53,-0.494,-0.0247,24003,16462,,
7/30/2015,32.872,33.4025,32.5845,33.228,33.228,0.1565,0.0047,1980345,33.0507,20.024,-0.424,-0.0207,30936,16200,,
7/29/2015,33.113,33.1665,32.642,33.0715,33.0715,0.0885,0.0027,1837805,32.8992,20.448,-1.671,-0.0755,21202,10187,,
7/28/2015,33.088,33.205,32.6705,32.983,32.983,0.0695,0.0021,1718193,32.9122,22.119,-2.299,-0.0942,18072,11568,,
7/27/2015,32.5785,33.3535,32.5775,32.9135,32.9135,0.175,0.0053,2919110,33.0391,24.418,0.171,0.0071,23318,14503,,
7/24/2015,33.8385,33.8895,32.659,32.7385,32.7385,-0.998,-0.0296,4131137,33.0807,24.247,0.585,0.0247,50162,41346,,
7/23/2015,34.5925,34.8035,33.5795,33.7365,33.7365,-1.0185,-0.0293,3811598,34.115,23.662,2.288,0.107,54320,28337,,
7/22/2015,34.701,35.6665,34.581,34.755,34.755,-0.0125,-0.0004,4154987,35.2299,21.374,0.3,0.0142,43466,25498,,
7/21/2015,34.244,35.28,34.2075,34.7675,34.7675,0.1255,0.0036,3780230,34.8978,21.074,1.128,0.0566,33357,17349,,
7/20/2015,34.449,34.89,34.0885,34.642,34.642,-0.339,-0.0097,5121752,34.4569,19.946,-0.64,-0.0311,39319,15279,,
7/17/2015,34,35.15,33.9,34.981,34.981,4.892,0.1626,12858136,34.6011,20.586,-2.586,-0.1116,155117,63712,,
7/16/2015,29.475,30.225,29.396,30.089,30.089,0.891,0.0305,5632054,29.7406,23.172,2.623,0.1276,67849,44130,,
7/15/2015,29.187,29.4345,29.0105,29.198,29.198,-0.011,-0.0004,2073330,29.1602,20.549,-0.811,-0.038,21596,10686,,
7/14/2015,28.725,29.4854,28.7085,29.209,29.209,0.6225,0.0218,3741583,29.2257,21.36,0.973,0.0477,31100,23155,,
7/13/2015,27.9755,28.6425,27.935,28.5865,28.5865,0.781,0.0281,2089641,28.3924,20.387,-10.876,-0.3479,22483,11599,,
7/10/2015,27.6855,27.9645,27.6,27.8055,27.8055,0.573,0.021,2171750,27.8303,31.263,0.438,0.0142,26640,14149,,
7/9/2015,27.4325,27.444,27.231,27.2325,27.2325,0.1475,0.0054,1488324,27.3441,30.825,0.654,0.0217,8305,7414,,
7/8/2015,27.28,27.414,27.06,27.085,27.085,-0.4165,-0.0151,1383065,27.1769,30.171,2.453,0.0885,8879,7194,,
7/7/2015,27.3715,27.55,26.9925,27.5015,27.5015,0.2205,0.0081,1679759,27.2631,27.718,0.784,0.0291,10645,8582,,
7/6/2015,27.1125,27.429,27.1047,27.281,27.281,-0.086,-0.0031,1280687,27.2513,26.934,6.691,0.3305,10835,8739,,
7/2/2015,27.237,27.4,27.1785,27.367,27.367,0.202,0.0074,1406213,27.2895,20.243,-2.926,-0.1263,12377,8608,,
7/1/2015,27.183,27.2905,26.988,27.165,27.165,0.163,0.006,1537973,27.1369,23.169,0.173,0.0075,11000,6980,,
6/30/2015,27.2545,27.295,26.977,27.002,27.002,-0.0605,-0.0022,1725464,27.0915,22.996,-0.588,-0.0249,10795,8925,,
6/29/2015,27.3375,27.545,27.012,27.0625,27.0625,-0.5905,-0.0214,1887816,27.2398,23.584,2.578,0.1227,16424,13236,,
6/26/2015,27.9855,28,27.5925,27.653,27.653,-0.2445,-0.0088,2183753,27.7187,21.006,0.23,0.0111,15971,15543,,
6/25/2015,28.015,28.157,27.8728,27.8975,27.8975,-0.031,-0.0011,1335270,28.0115,20.776,0.112,0.0054,15434,8657,,
6/24/2015,28.124,28.132,27.8405,27.9285,27.9285,-0.241,-0.0086,1446156,27.9574,20.664,0.534,0.0265,15597,12745,,
6/23/2015,27.9895,28.245,27.8575,28.1695,28.1695,0.1855,0.0066,1569808,28.0683,20.13,1.24,0.0656,20770,10008,,
6/22/2015,27.9705,28.2805,27.9455,27.984,27.984,0.108,0.0039,1737569,28.1067,18.89,-0.066,-0.0035,19280,13139,,
6/19/2015,27.826,27.8955,27.6129,27.876,27.876,0.067,0.0024,2964489,27.7944,18.956,-0.951,-0.0478,21157,14549,,
6/18/2015,27.4,27.8625,27.4,27.809,27.809,0.479,0.0175,2059603,27.76,19.907,-0.46,-0.0226,21069,14835,,
6/17/2015,27.271,27.418,27.0905,27.33,27.33,0.0865,0.0032,1222049,27.2767,20.367,-0.848,-0.04,12714,5892,,
6/16/2015,27.224,27.3345,27.0786,27.2435,27.2435,0.0935,0.0034,1626349,27.2275,21.215,0.127,0.006,8741,5543,,
6/15/2015,27.1365,27.2025,26.9605,27.15,27.15,-0.2235,-0.0082,1357481,27.092,21.088,4.82,0.2963,10466,9311,,
6/12/2015,27.3575,27.4425,27.2815,27.3735,27.3735,-0.1285,-0.0047,1273383,27.352,16.268,-0.793,-0.0465,13270,12561,,
6/11/2015,27.7245,27.7415,27.4585,27.502,27.502,-0.128,-0.0046,1293560,27.5619,17.061,0.206,0.0122,10375,7555,,
6/10/2015,27.285,27.739,27.2555,27.63,27.63,0.522,0.0193,1515805,27.5976,16.855,-1.028,-0.0575,15659,10496,,
6/9/2015,27.171,27.242,26.9425,27.108,27.108,-0.066,-0.0024,1500846,27.1011,17.883,-0.198,-0.011,11657,8558,,
6/8/2015,27.4805,27.4935,27.1475,27.174,27.174,-0.3025,-0.011,1366816,27.2676,18.081,0.379,0.0214,9152,7364,,
6/5/2015,27.6,27.6665,27.3692,27.4765,27.4765,-0.108,-0.0039,1219841,27.539,17.702,-0.262,-0.0146,17692,12350,,
6/4/2015,27.609,27.798,27.456,27.5845,27.5845,-0.18,-0.0065,1343316,27.6051,17.964,1.508,0.0916,15134,11289,,
6/3/2015,27.755,27.8995,27.6075,27.7645,27.7645,0.067,0.0024,1335479,27.7531,16.456,0.133,0.0081,12693,10068,,
6/2/2015,27.3715,27.9395,27.3275,27.6975,27.6975,0.237,0.0086,1592828,27.7129,16.323,-0.19,-0.0115,19290,11126,,
6/1/2015,27.4365,27.5285,27.179,27.4605,27.4605,0.1945,0.0071,1660500,27.3658,16.513,-0.494,-0.029,12243,12545,,
5/29/2015,27.66,27.697,27.252,27.266,27.266,-0.443,-0.016,2172282,27.3845,17.007,-0.131,-0.0076,20310,12617,,
5/28/2015,27.6895,27.788,27.54,27.709,27.709,-0.0035,-0.0001,1177318,27.694,17.138,0.018,0.0011,11192,7699,,
5/27/2015,27.434,27.7645,27.3291,27.7125,27.7125,0.353,0.0129,1742237,27.6087,17.12,-1.196,-0.0653,17111,7246,,
5/26/2015,27.629,27.6665,27.1485,27.3595,27.3595,-0.3665,-0.0132,1873709,27.2993,18.316,1.422,0.0842,17019,11956,,
5/22/2015,27.723,27.912,27.681,27.726,27.726,-0.1145,-0.0041,1213288,27.7785,16.894,-0.183,-0.0107,17163,11064,,
5/21/2015,27.51,27.8805,27.4651,27.8405,27.8405,0.215,0.0078,1708512,27.731,17.077,-0.193,-0.0112,18813,8827,,
5/20/2015,27.546,27.8033,27.255,27.6255,27.6255,0.1615,0.0059,1541962,27.5741,17.27,-0.175,-0.01,17137,7203,,
5/19/2015,27.4,27.67,27.356,27.464,27.464,0.1305,0.0048,2356274,27.5241,17.445,1.055,0.0644,16950,8278,,
5/18/2015,27.191,27.417,27.1125,27.3335,27.3335,0.009,0.0003,1335256,27.2673,16.39,-1.177,-0.067,11348,6007,,
5/15/2015,27.5195,27.53,27.125,27.3245,27.3245,-0.1355,-0.0049,1671977,27.2894,17.567,-0.325,-0.0182,16116,12919,,
5/14/2015,27.1985,27.4845,27.125,27.46,27.46,0.4855,0.018,1586833,27.3371,17.892,-1.05,-0.0554,24420,21528,,
5/13/2015,27.0235,27.192,26.949,26.9745,26.9745,0.038,0.0014,1211920,27.0543,18.942,-0.337,-0.0175,12061,6251,,
5/12/2015,27.1405,27.1481,26.75,26.9365,26.9365,-0.3525,-0.0129,1764123,26.9258,19.279,1.147,0.0633,19939,14419,,
5/11/2015,27.4245,27.6685,27.28,27.289,27.289,-0.1585,-0.0058,1092923,27.403,18.132,1.188,0.0701,9237,8539,,
5/8/2015,27.4435,27.64,27.4015,27.4475,27.4475,0.3455,0.0127,1411264,27.5217,16.944,-2.435,-0.1257,17514,13221,,
5/7/2015,26.795,27.26,26.6725,27.102,27.102,0.348,0.013,1592220,27.0577,19.379,-0.854,-0.0422,17860,13342,,
5/6/2015,27.132,27.1965,26.6117,26.754,26.754,-0.3982,-0.0147,1951728,26.8677,20.233,0.404,0.0204,17976,15706,,
5/5/2015,27.508,27.6305,27.1185,27.1523,27.1523,-0.4898,-0.0177,1426417,27.3051,19.829,1.617,0.0888,18385,9316,,
5/4/2015,27.5495,27.8345,27.3695,27.642,27.642,0.084,0.003,1762952,27.6319,18.212,-0.523,-0.0279,12032,7246,,
5/1/2015,27.5255,27.561,27.1925,27.558,27.558,0.1195,0.0044,1828566,27.3969,18.735,-2.296,-0.1092,20262,15855,,
4/30/2015,27.928,28.0555,27.336,27.4385,27.4385,-0.631,-0.0225,2362024,27.5849,21.031,3.623,0.2081,19003,16575,,
4/29/2015,28.0255,28.292,27.95,28.0695,28.0695,-0.149,-0.0053,1681064,28.1158,17.408,-0.513,-0.0286,12558,7956,,
4/28/2015,28.216,28.3915,28.048,28.2185,28.2185,-0.0875,-0.0031,1859787,28.2351,17.921,-0.505,-0.0274,14169,10038,,
4/27/2015,28.6385,28.776,28.115,28.306,28.306,-0.377,-0.0131,2403105,28.3895,18.426,0.148,0.0081,22247,15263,,
4/24/2015,29.0025,29.235,28.4175,28.683,28.683,0.81,0.0291,4608403,28.8017,18.278,-9.225,-0.3354,77215,33740,,
4/23/2015,27.5205,28.0585,27.504,27.873,27.873,0.414,0.0151,3909155,27.8212,27.503,1.28,0.0488,50679,25060,,
4/22/2015,27.153,27.55,27.066,27.459,27.459,0.3127,0.0115,1590320,27.3601,26.223,0.414,0.016,14365,7797,,
4/21/2015,27.3155,27.3887,27.1105,27.1462,27.1462,-0.0803,-0.0029,1456387,27.2086,25.809,1.993,0.0837,9002,6300,,
4/20/2015,26.6875,27.29,26.6675,27.2265,27.2265,0.5895,0.0221,1926063,27.1349,23.816,-2.053,-0.0794,18521,6625,,
4/17/2015,26.8655,26.99,26.45,26.637,26.637,-0.539,-0.0198,2461698,26.7023,25.869,1.636,0.0675,33835,20788,,
4/16/2015,26.9175,27.2614,26.905,27.176,27.176,0.124,0.0046,1586088,27.1505,24.233,0.356,0.0149,19461,9482,,
4/15/2015,26.898,27.1595,26.6185,27.052,27.052,0.063,0.0023,2348087,26.8959,23.877,0.328,0.0139,23877,14419,,
4/14/2015,27.3285,27.3285,26.787,26.989,26.989,-0.443,-0.0161,2360329,26.9842,23.549,1.346,0.0606,29807,16456,,
4/13/2015,27.3525,27.6635,27.315,27.432,27.432,0.005,0.0002,1466277,27.5063,22.203,2.516,0.1278,16605,7571,,
4/10/2015,27.4785,27.4925,27.249,27.427,27.427,0.026,0.0009,1305219,27.3684,19.687,-0.113,-0.0057,13057,7477,,
4/9/2015,27.4605,27.4685,27.0975,27.401,27.401,-0.041,-0.0015,1618299,27.2559,19.8,0.114,0.0058,17454,10411,,
4/8/2015,27.3,27.575,27.3,27.442,27.442,0.199,0.0073,1419316,27.4606,19.686,0.171,0.0088,16697,7983,,
4/7/2015,27.2495,27.508,27.1793,27.243,27.243,0.0455,0.0017,1365916,27.3793,19.515,-0.515,-0.0257,25087,17900,,
4/6/2015,26.942,27.277,26.785,27.1975,27.1975,0.132,0.0049,1685894,27.1206,20.03,-6.658,-0.2495,17012,10293,,
4/2/2015,27.3705,27.4,27.022,27.0655,27.0655,-0.409,-0.0149,2388019,27.1191,26.688,0.362,0.0138,22480,17216,,
4/1/2015,27.7415,27.925,27.3015,27.4745,27.4745,-0.2605,-0.0094,1945090,27.5557,26.326,0.287,0.011,18544,15296,,
3/31/2015,27.897,28.1225,27.7335,27.735,27.735,-0.3218,-0.0115,1746622,27.9045,26.039,0.48,0.0188,10523,10099,,
3/30/2015,28.0125,28.108,27.8395,28.0568,28.0568,0.1793,0.0064,1239350,28.0174,25.559,-0.5,-0.0192,9408,7553,,
3/27/2015,28.0915,28.2033,27.8465,27.8775,27.8775,-0.3045,-0.0108,1727629,27.9679,26.059,0.725,0.0286,15067,14920,,
3/26/2015,28.2325,28.3595,27.9155,28.182,28.182,-0.168,-0.0059,2492141,28.1617,25.334,0.775,0.0316,19575,14805,,
3/25/2015,28.8785,29.0035,28.35,28.35,28.35,-0.527,-0.0182,2653451,28.6459,24.559,2.013,0.0893,26870,13885,,
3/24/2015,28.427,29.094,28.4045,28.877,28.877,0.6085,0.0215,3957844,28.8894,22.546,-0.16,-0.007,41507,26442,,
3/23/2015,28.3,28.482,28.153,28.2685,28.2685,0.021,0.0007,1511686,28.2944,22.706,0.163,0.0072,16050,9582,,
3/20/2015,28.3355,28.355,28.224,28.2475,28.2475,0.064,0.0023,2216038,28.2971,22.543,-1.069,-0.0453,21230,8473,,
3/19/2015,28.226,28.348,28.106,28.1835,28.1835,-0.1245,-0.0044,1232969,28.2168,23.612,-0.111,-0.0047,14205,9712,,
3/18/2015,27.8865,28.3255,27.675,28.308,28.308,0.4275,0.0153,1766221,28.0201,23.723,0.64,0.0277,19313,12054,,
3/17/2015,27.9145,28.032,27.7205,27.8805,27.8805,-0.2015,-0.0072,1444560,27.8868,23.083,0.158,0.0069,13112,10751,,
3/16/2015,27.8465,28.1875,27.566,28.082,28.082,0.432,0.0156,1842753,28.0285,22.925,2.305,0.1118,13588,10637,,
3/13/2015,27.9615,28.218,27.5165,27.65,27.65,-0.4085,-0.0146,1771354,27.789,20.62,0.024,0.0012,22698,26201,,
3/12/2015,27.924,28.092,27.7765,28.0585,28.0585,0.274,0.0099,1780057,27.955,20.596,-0.671,-0.0316,15586,11314,,
3/11/2015,27.99,28.209,27.7705,27.7845,27.7845,-0.208,-0.0074,2026158,27.9499,21.267,0.205,0.0097,13612,11626,,
3/10/2015,28.4237,28.4881,27.991,27.9925,27.9925,-0.7125,-0.0248,2004024,28.1611,21.062,2.131,0.1126,16027,13556,,
3/9/2015,28.546,28.7725,28.4525,28.705,28.705,0.06,0.0021,1174244,28.6558,18.931,-0.096,-0.005,10044,8422,,
3/6/2015,29.1,29.139,28.603,28.645,28.645,-0.4267,-0.0147,1879619,28.8222,19.027,0.477,0.0257,29433,23603,,
3/5/2015,28.981,29.16,28.9115,29.0718,29.0718,0.1552,0.0054,1795889,29.0676,18.55,-0.143,-0.0076,19673,11867,,
3/4/2015,28.8485,29.0815,28.626,28.9165,28.9165,-0.0232,-0.0008,1898150,28.8587,18.693,1.014,0.0574,30246,13504,,
3/3/2015,28.8175,29.0425,28.525,28.9397,28.9397,0.1887,0.0066,2526280,28.8066,17.679,-0.696,-0.0379,27335,14210,,
3/2/2015,28.35,28.7995,28.1575,28.751,28.751,0.6195,0.022,2520304,28.4896,18.375,1.738,0.1045,30191,14778,,
2/27/2015,27.9075,28.471,27.8515,28.1315,28.1315,0.167,0.006,3416445,28.229,16.637,-0.609,-0.0353,41432,23331,,
2/26/2015,27.287,28.0065,27.2545,27.9645,27.9645,0.598,0.0219,2701584,27.7913,17.246,0.995,0.0612,30862,17416,,
2/25/2015,26.922,27.4785,26.9005,27.3665,27.3665,0.434,0.0161,2041827,27.305,16.251,-0.415,-0.0249,22648,14230,,
2/24/2015,26.5775,26.97,26.55,26.9325,26.9325,0.1825,0.0068,1421373,26.8607,16.666,-0.545,-0.0317,12489,10533,,
2/23/2015,26.95,26.965,26.6,26.75,26.75,-0.34,-0.0126,1645276,26.7463,17.211,-0.213,-0.0122,11561,8667,,
2/20/2015,27.379,27.379,26.905,27.09,27.09,-0.2325,-0.0085,1911732,27.0667,17.424,0.157,0.0091,25637,16303,,
2/19/2015,27.1235,27.343,27.0375,27.3225,27.3225,0.19,0.007,1541669,27.2416,17.267,-0.582,-0.0326,14669,9305,,
2/18/2015,27.191,27.3775,26.9775,27.1325,27.1325,-0.118,-0.0043,1558153,27.1742,17.849,0.515,0.0297,14857,13303,,
2/17/2015,27.558,27.65,27.163,27.2505,27.2505,-0.3075,-0.0112,1958679,27.3333,17.334,1.321,0.0825,18676,15166,,
2/13/2015,27.3755,27.627,27.33,27.558,27.558,0.2575,0.0094,2369115,27.5025,16.013,-2.372,-0.129,34807,14969,,
2/12/2015,26.983,27.417,26.85,27.3005,27.3005,0.4005,0.0149,2429520,27.2535,18.385,-0.989,-0.051,38026,12712,,
2/11/2015,26.9865,27.0975,26.8,26.9,26.9,-0.108,-0.004,1915336,26.94,19.374,1.88,0.1075,24248,10193,,
2/10/2015,26.6075,27.05,26.4586,27.008,27.008,0.544,0.0206,2371468,26.7825,17.494,-1.496,-0.0788,20335,13831,,
2/9/2015,26.553,26.694,26.3775,26.464,26.464,-0.2297,-0.0086,1515687,26.5183,18.99,-0.086,-0.0045,12126,7068,,
2/6/2015,26.5505,27.0108,26.4325,26.6938,26.6938,0.2022,0.0076,2146922,26.7835,19.076,0.075,0.0039,29306,18011,,
2/5/2015,26.3965,26.5345,26.282,26.4915,26.4915,0.1865,0.0071,1658751,26.3944,19.001,-1.51,-0.0736,9783,6287,,
2/4/2015,26.657,26.8373,26.2515,26.305,26.305,-0.36,-0.0135,1694832,26.4946,20.511,0.433,0.0216,9737,7906,,
2/3/2015,26.497,26.8725,26.3405,26.665,26.665,0.055,0.0021,2353096,26.6101,20.078,-0.543,-0.0263,14684,10567,,
2/2/2015,26.716,26.825,26.086,26.61,26.61,-0.2675,-0.01,3768861,26.3577,20.621,0.09,0.0044,19356,15812,,
1/30/2015,25.95,27.155,25.909,26.8775,26.8775,1.216,0.0474,6055445,26.7494,20.531,-8.851,-0.3012,65308,33029,,
1/29/2015,25.645,25.7595,25.174,25.6615,25.6615,0.04,0.0016,3950857,25.4761,29.382,0.689,0.024,49997,27365,,
1/28/2015,26.25,26.2845,25.6175,25.6215,25.6215,-0.438,-0.0168,1791077,25.9235,28.693,1.162,0.0422,13187,10400,,
1/27/2015,26.57,26.639,26.0431,26.0595,26.0595,-0.7765,-0.0289,1957440,26.2555,27.531,2.605,0.1045,10728,9351,,
1/26/2015,27.075,27.075,26.6035,26.836,26.836,-0.2615,-0.0097,1546563,26.8138,24.926,0.989,0.0413,9553,7420,,
1/23/2015,26.9015,27.2705,26.7875,27.0975,27.0975,0.2325,0.0087,2298290,27.1108,23.937,-0.269,-0.0111,28157,11947,,
1/22/2015,26.15,26.942,26.0955,26.865,26.865,0.8455,0.0325,2803401,26.5722,24.206,-0.48,-0.0194,33346,17119,,
1/21/2015,25.542,26.0926,25.4795,26.0195,26.0195,0.5225,0.0205,2317789,25.8299,24.686,-0.775,-0.0304,21374,9873,,
1/20/2015,25.6385,25.7805,25.4685,25.497,25.497,-0.0257,-0.001,2343612,25.583,25.461,-0.803,-0.0306,13490,8052,,
1/16/2015,25.1575,25.5425,25.1545,25.5227,25.5227,0.3222,0.0128,2482858,25.3699,26.264,-1.436,-0.0518,19006,12831,,
1/15/2015,25.4445,25.4875,25.1005,25.2005,25.2005,-0.096,-0.0038,2556682,25.2586,27.7,0.471,0.0173,14842,9846,,
1/14/2015,25.021,25.413,24.908,25.2965,25.2965,0.2065,0.0082,2639959,25.2384,27.229,0.746,0.0282,15568,18843,,
1/13/2015,25.1285,25.43,24.863,25.09,25.09,0.237,0.0095,3050295,25.1995,26.483,-0.378,-0.0141,24511,17203,,
1/12/2015,24.962,25.014,24.5455,24.853,24.853,-0.183,-0.0073,2856938,24.7488,26.861,4.108,0.1805,14475,17956,,
1/9/2015,25.409,25.43,24.9325,25.036,25.036,-0.3095,-0.0122,2100024,25.0759,22.753,0.356,0.0159,21219,17021,,
1/8/2015,25.0755,25.375,24.751,25.3455,25.3455,0.088,0.0035,3662224,25.1542,22.397,-0.494,-0.0216,28498,19610,,
1/7/2015,25.5475,25.5745,25.1825,25.2575,25.2575,-0.0745,-0.0029,2345875,25.3212,22.891,-0.997,-0.0417,14865,9555,,
1/6/2015,26.025,26.0605,25.2775,25.332,25.332,-0.641,-0.0247,2731813,25.4821,23.888,1.813,0.0821,18732,17604,,
1/5/2015,26.3575,26.3995,25.8875,25.973,25.973,-0.5045,-0.0191,2059119,26.0586,22.075,1.576,0.0769,12733,9995,,
1/2/2015,26.63,26.79,26.394,26.4775,26.4775,-0.0555,-0.0021,1327870,26.5378,20.499,0.084,0.0041,13036,11085,,
12/31/2014,26.887,26.92,26.51,26.533,26.533,-0.231,-0.0086,1236445,26.6789,20.415,1.244,0.0649,9282,6563,,
12/30/2014,26.748,26.892,26.6805,26.764,26.764,-0.1015,-0.0038,1048631,26.7551,19.171,-0.797,-0.0399,7784,6867,,
12/29/2014,27.025,27.1965,26.858,26.8655,26.8655,-0.2105,-0.0078,2218632,27.0575,19.968,-0.346,-0.017,13774,7166,,
12/26/2014,26.8465,27.1625,26.7745,27.076,27.076,0.2295,0.0085,1113464,27.0404,20.314,-0.457,-0.022,16616,8860,,
12/24/2014,26.941,27.0145,26.755,26.8465,26.8465,-0.092,-0.0034,737848,26.8771,20.771,0.509,0.0251,11535,5355,,
12/23/2014,26.7255,27.115,26.686,26.9385,26.9385,0.3235,0.0122,2877222,26.9351,20.262,-1.045,-0.049,23129,9583,,
12/22/2014,26.0305,26.6485,26.0295,26.615,26.615,0.613,0.0236,3319461,26.4209,21.307,-1.753,-0.076,20001,13342,,
12/19/2014,25.8495,26.0405,25.443,26.002,26.002,0.271,0.0105,4872059,25.7857,23.06,-1.584,-0.0643,29568,21930,,
12/18/2014,25.7995,25.8125,25.328,25.731,25.731,0.4085,0.0161,3876732,25.5783,24.644,-2.366,-0.0876,19871,18430,,
12/17/2014,24.993,25.4535,24.9555,25.3225,25.3225,0.4145,0.0166,3639437,25.2053,27.01,-1.162,-0.0412,24426,14802,,
12/16/2014,25.68,25.779,24.8595,24.908,24.908,-0.884,-0.0343,4349882,25.3354,28.172,3.152,0.126,29778,18584,,
12/15/2014,26.188,26.2685,25.7698,25.792,25.792,-0.2835,-0.0109,2621977,25.9553,25.02,1.469,0.0624,14470,16408,,
12/12/2014,26.372,26.612,26.073,26.0755,26.0755,-0.53,-0.0199,2371543,26.2996,23.551,2.515,0.1196,15958,13610,,
12/11/2014,26.5005,26.852,26.458,26.6055,26.6055,0.2035,0.0077,2073290,26.6996,21.036,-0.266,-0.0125,17888,10664,,
12/10/2014,26.795,26.968,26.3745,26.402,26.402,-0.4035,-0.0151,2316204,26.6642,21.302,1.535,0.0777,0,0,,
12/9/2014,26.2938,26.8325,26.1705,26.8055,26.8055,0.269,0.0101,2168813,26.4866,19.767,-0.186,-0.0093,14005,12287,,
12/8/2014,26.461,26.6908,26.35,26.5365,26.5365,0.1325,0.005,3231818,26.5115,19.953,0.488,0.0251,15397,12530,,
12/5/2014,26.835,26.91,26.363,26.404,26.404,-0.725,-0.0267,3070118,26.5866,19.465,0.462,0.0243,25219,20177,,
12/4/2014,26.882,27.1345,26.7445,27.129,27.129,0.2805,0.0104,1633688,26.9657,19.003,0.339,0.0182,16407,7830,,
12/3/2014,26.875,27.0703,26.7605,26.8485,26.8485,-0.081,-0.003,1623977,26.867,18.664,0.133,0.0072,10967,5685,,
12/2/2014,26.9725,27.0925,26.7328,26.9295,26.9295,-0.053,-0.002,2073974,26.9034,18.531,-0.156,-0.0083,16837,10816,,
12/1/2014,27.2545,27.4395,26.931,26.9825,26.9825,-0.4715,-0.0172,1994399,27.0634,18.687,0.073,0.0039,17610,8076,,
11/28/2014,27.35,27.48,27.224,27.454,27.454,0.0675,0.0025,1210061,27.397,18.614,0.038,0.002,12101,5735,,
11/26/2014,27.4615,27.494,27.2615,27.3865,27.3865,-0.075,-0.0027,1480294,27.3614,18.576,-0.067,-0.0036,8832,6502,,
11/25/2014,27.3605,27.625,27.3455,27.4615,27.4615,0.0875,0.0032,1903589,27.4871,18.643,-0.133,-0.0071,14570,8264,,
11/24/2014,27.3285,27.5595,27.2075,27.374,27.374,0.0795,0.0029,1653773,27.4263,18.776,-0.876,-0.0446,17879,9242,,
11/21/2014,27.552,27.552,27.25,27.2945,27.2945,0.1065,0.0039,2505988,27.3709,19.652,-0.526,-0.0261,16156,13503,,
11/20/2014,27.1045,27.269,27.075,27.188,27.188,-0.172,-0.0063,1750758,27.1618,20.178,-0.154,-0.0076,12520,7807,,
11/19/2014,27.2375,27.411,26.9595,27.36,27.36,0.1345,0.0049,1517286,27.2,20.332,-0.238,-0.0116,17237,10874,,
